symbol,date,pUp,decide,retNextDayPct,atrPct
ADBE,2024-11-21,0.4132,Down,1.528,2.73
ADBE,2024-11-26,0.8393,Up,-2.212,2.4
ADBE,2024-12-06,0.9562,Up,-0.91,2.42
ADBE,2024-12-09,0.9305,Up,-0.161,2.4
ADBE,2024-12-11,0.9179,Up,-13.693,2.23
CRM,2024-01-05,0.2288,Down,3.883,1.71
CRM,2024-01-12,0.9277,Up,-1.008,1.99
CRM,2024-01-19,0.9454,Up,-0.206,2.03
CRM,2024-01-22,0.9421,Up,-1.259,2.03
CRM,2024-01-29,0.9355,Up,-0.045,1.92
CRM,2024-01-30,0.9344,Up,-2.308,1.79
CRM,2024-02-05,0.8469,Up,-0.791,1.91
CRM,2024-02-08,0.8947,Up,-0.223,1.84
CRM,2024-02-09,0.8813,Up,-1.366,1.79
CRM,2024-02-12,0.7135,Up,-2.147,1.77
CRM,2024-02-13,0.3097,Down,2.845,2.08
CRM,2024-02-15,0.7956,Up,-0.76,2.02
CRM,2024-02-16,0.686,Up,-1.149,1.96
CRM,2024-02-20,0.5681,Up,-0.992,2.03
CRM,2024-02-21,0.351,Down,3.562,2.15
CRM,2024-02-22,0.8933,Up,-0.289,2.3
CRM,2024-02-26,0.9081,Up,-0.296,2.45
CRM,2024-03-01,0.9592,Up,-0.707,2.67
CRM,2024-03-04,0.9331,Up,-5.05,2.5
CRM,2024-03-06,0.8484,Up,-0.444,2.96
CRM,2024-03-12,0.7662,Up,-0.633,2.52
CRM,2024-03-13,0.6344,Up,-0.446,2.4
CRM,2024-03-14,0.6175,Up,-2.964,2.42
CRM,2024-03-15,0.2942,Down,2.1,2.59
CRM,2024-03-19,0.4195,Down,1.536,2.38
CRM,2024-03-21,0.7617,Up,-0.201,2.23
CRM,2024-03-22,0.7718,Up,-0.556,2.1
CRM,2024-03-25,0.5596,Up,-0.075,2.05
CRM,2024-03-26,0.6744,Up,-1.455,1.92
CRM,2024-03-28,0.3869,Down,0.359,2.01
CRM,2024-04-01,0.4494,Down,0.576,1.89
CRM,2024-04-02,0.3997,Down,0.243,2.05
CRM,2024-04-03,0.5563,Up,-3.478,1.95
CRM,2024-04-04,0.2659,Down,2.642,2.62
CRM,2024-04-08,0.4468,Down,0.212,2.48
CRM,2024-04-15,0.0144,Down,1.653,3.17
CRM,2024-04-19,0.0517,Down,1.272,2.72
CRM,2024-04-22,0.3238,Down,1.048,2.82
CRM,2024-04-25,0.1241,Down,0.421,2.61
CRM,2024-04-26,0.268,Down,0.529,2.44
CRM,2024-05-01,0.1237,Down,1.28,2.46
CRM,2024-05-02,0.2676,Down,0.562,2.36
CRM,2024-05-03,0.3985,Down,0.72,2.3
CRM,2024-05-06,0.419,Down,0.562,2.15
CRM,2024-05-09,0.2553,Down,0.545,2.13
CRM,2024-05-14,0.4334,Down,3.88,1.84
CRM,2024-05-15,0.8578,Up,-0.995,2.05
CRM,2024-05-20,0.8025,Up,-1.153,1.77
CRM,2024-05-22,0.5832,Up,-1.85,1.71
CRM,2024-05-28,0.1869,Down,0.663,2.25
CRM,2024-06-13,0.0899,Down,1.271,3.82
CRM,2024-06-17,0.1052,Down,0.577,3.41
CRM,2024-06-18,0.1529,Down,4.31,3.11
CRM,2024-06-21,0.6257,Up,-2.089,3.06
CRM,2024-06-24,0.4232,Down,0.759,3
CRM,2024-06-28,0.8424,Up,-0.346,2.91
CRM,2024-07-01,0.8546,Up,-0.008,2.78
CRM,2024-07-05,0.8885,Up,-2.211,2.37
CRM,2024-07-08,0.6527,Up,-1.919,2.41
CRM,2024-07-11,0.4309,Down,1.135,2.5
CRM,2024-07-16,0.6728,Up,-1.879,2.22
CRM,2024-07-18,0.3626,Down,0.113,2.39
CRM,2024-07-19,0.3595,Down,2.605,2.27
CRM,2024-07-23,0.6703,Up,-2.453,2.2
CRM,2024-07-24,0.3318,Down,2.698,2.33
CRM,2024-07-26,0.8473,Up,-1.568,2.7
CRM,2024-07-29,0.6515,Up,-0.255,2.77
CRM,2024-07-31,0.6523,Up,-2.218,2.66
CRM,2024-08-06,0.1277,Down,0.679,3.52
CRM,2024-08-07,0.1849,Down,3.783,3.48
CRM,2024-08-09,0.5864,Up,-0.483,3.15
CRM,2024-08-19,0.8715,Up,-1.334,2.29
CRM,2024-08-20,0.7604,Up,-0.286,2.24
CRM,2024-08-21,0.7266,Up,-0.958,2.1
CRM,2024-08-26,0.734,Up,-0.407,2.08
CRM,2024-08-27,0.5828,Up,-2.006,2.11
CRM,2024-08-29,0.8128,Up,-1.599,2.79
CRM,2024-09-06,0.1374,Down,0.734,2.75
CRM,2024-09-09,0.2311,Down,0.163,2.66
CRM,2024-09-10,0.2495,Down,1.385,2.52
CRM,2024-09-11,0.3109,Down,1.523,2.58
CRM,2024-09-16,0.7219,Up,-0.669,2.18
CRM,2024-09-17,0.7007,Up,-1.082,2.14
CRM,2024-09-20,0.8969,Up,-0.971,2.72
CRM,2024-09-27,0.9225,Up,-1.059,2.36
CRM,2024-09-30,0.8266,Up,-1.038,2.43
CRM,2024-10-04,0.9512,Up,-1.105,2.3
CRM,2024-10-08,0.9532,Up,-1.252,2.29
CRM,2024-10-10,0.8861,Up,-0.713,2.16
CRM,2024-10-14,0.8895,Up,-1.128,1.97
CRM,2024-10-18,0.8429,Up,-0.563,1.84
CRM,2024-10-21,0.6706,Up,-1.016,1.82
CRM,2024-10-22,0.6347,Up,-1.353,1.8
CRM,2024-10-29,0.8737,Up,-0.833,1.94
CRM,2024-10-30,0.8074,Up,-1.697,1.84
CRM,2024-11-04,0.8398,Up,-0.174,2.02
CRM,2024-11-11,0.9929,Up,-0.17,2.76
CRM,2024-11-13,0.9885,Up,-2.947,2.79
CRM,2024-11-14,0.9384,Up,-1.927,3.1
CRM,2024-11-15,0.7676,Up,-0.925,3.05
CRM,2024-11-22,0.9398,Up,-0.851,2.8
CRM,2024-11-26,0.9358,Up,-3.838,2.6
CRM,2024-11-27,0.5871,Up,-0.006,2.92
CRM,2024-12-04,0.9986,Up,-1.764,3.36
CRM,2024-12-06,0.96,Up,-2.879,3.15
CRM,2024-12-09,0.8433,Up,-0.782,3.23
CRM,2024-12-12,0.7652,Up,-1.039,2.92
CRM,2024-12-16,0.7213,Up,-1.752,2.88
CRM,2024-12-17,0.6662,Up,-3.915,2.85
